DataOra	Valore	
03/09/2023 05:00:00	1.31	
03/09/2023 04:45:00	2.23	
03/09/2023 04:30:00	3.56	
03/09/2023 04:15:00	0.00	
03/09/2023 04:00:00	2.63	
03/09/2023 03:45:00	4.53	
03/09/2023 03:30:00	2.84	
03/09/2023 03:15:00	0.98	
03/09/2023 03:00:00	0.00	
03/09/2023 02:45:00	0.00	
03/09/2023 02:30:00	1.98	
03/09/2023 02:15:00	1.98	
03/09/2023 02:00:00	1.20	
03/09/2023 01:45:00	0.00	
03/09/2023 01:30:00	2.86	
03/09/2023 01:15:00	3.73	
03/09/2023 01:00:00	0.60	
03/09/2023 00:45:00	1.99	
03/09/2023 00:30:00	0.00	
03/09/2023 00:15:00	3.84	
03/09/2023 00:00:00	0.00	
02/09/2023 23:45:00	0.00	
02/09/2023 23:30:00	0.00	
02/09/2023 23:15:00	0.00	
02/09/2023 23:00:00	0.00	
02/09/2023 22:45:00	0.00	
02/09/2023 22:30:00	0.00	
02/09/2023 22:15:00	0.00	
02/09/2023 22:00:00	0.00	
02/09/2023 21:45:00	1.28	
02/09/2023 21:30:00	1.28	
02/09/2023 21:15:00	1.28	
02/09/2023 21:00:00	1.28	
02/09/2023 20:45:00	1.28	
02/09/2023 20:30:00	0.00	
02/09/2023 20:15:00	0.00	
02/09/2023 20:00:00	0.00	
02/09/2023 19:45:00	0.00	
02/09/2023 19:30:00	0.00	
02/09/2023 19:15:00	0.00	
02/09/2023 19:00:00	0.00	
02/09/2023 18:45:00	0.00	
02/09/2023 18:30:00	0.00	
02/09/2023 18:15:00	0.00	
02/09/2023 18:00:00	0.00	
02/09/2023 17:45:00	0.00	
02/09/2023 17:30:00	0.00	
02/09/2023 17:15:00	0.00	
02/09/2023 17:00:00	0.00	
02/09/2023 16:45:00	0.00	
02/09/2023 16:30:00	0.00	
02/09/2023 16:15:00	0.00	
02/09/2023 16:00:00	0.00	
02/09/2023 15:45:00	1.08	
02/09/2023 15:30:00	0.00	
02/09/2023 15:15:00	0.00	
02/09/2023 15:00:00	0.00	
02/09/2023 14:45:00	0.00	
02/09/2023 14:30:00	0.00	
02/09/2023 14:15:00	0.00	
02/09/2023 14:00:00	0.00	
02/09/2023 13:45:00	0.00	
02/09/2023 13:30:00	0.00	
02/09/2023 13:15:00	0.00	
02/09/2023 13:00:00	0.00	
02/09/2023 12:45:00	0.00	
02/09/2023 12:30:00	0.00	
02/09/2023 12:15:00	1.60	
02/09/2023 12:00:00	0.00	
02/09/2023 11:45:00	0.00	
02/09/2023 11:30:00	0.00	
02/09/2023 11:15:00	0.00	
02/09/2023 11:00:00	0.00	
02/09/2023 10:45:00	0.00	
02/09/2023 10:30:00	0.00	
02/09/2023 10:15:00	0.00	
02/09/2023 10:00:00	0.00	
02/09/2023 09:45:00	0.00	
02/09/2023 09:30:00	0.00	
02/09/2023 09:15:00	0.00	
02/09/2023 09:00:00	2.88	
02/09/2023 08:45:00	4.23	
02/09/2023 08:30:00	4.23	
02/09/2023 08:15:00	4.23	
02/09/2023 08:00:00	4.23	
02/09/2023 07:45:00	0.00	
02/09/2023 07:30:00	5.90	
02/09/2023 07:15:00	4.58	
02/09/2023 07:00:00	4.58	
02/09/2023 06:45:00	0.91	
02/09/2023 06:30:00	1.88	
02/09/2023 06:15:00	0.00	
02/09/2023 06:00:00	0.00	
02/09/2023 05:45:00	0.00	
02/09/2023 05:30:00	0.00	
02/09/2023 05:15:00	0.58	
02/09/2023 05:00:00	3.93	
02/09/2023 04:45:00	2.11	
02/09/2023 04:30:00	0.00	
02/09/2023 04:15:00	2.32	
02/09/2023 04:00:00	2.32	
02/09/2023 03:45:00	1.97	
02/09/2023 03:30:00	1.18	
02/09/2023 03:15:00	0.97	
02/09/2023 03:00:00	1.40	
02/09/2023 02:45:00	1.85	
02/09/2023 02:30:00	0.00	
02/09/2023 02:15:00	1.83	
02/09/2023 02:00:00	0.64	
02/09/2023 01:45:00	0.00	
02/09/2023 01:30:00	1.25	
02/09/2023 01:15:00	2.79	
02/09/2023 01:00:00	2.70	
02/09/2023 00:45:00	0.00	
02/09/2023 00:30:00	0.00	
02/09/2023 00:15:00	0.38	
02/09/2023 00:00:00	0.43	
01/09/2023 23:45:00	1.12	
01/09/2023 23:30:00	0.00	
01/09/2023 23:15:00	0.89	
01/09/2023 23:00:00	1.96	
01/09/2023 22:45:00	0.00	
01/09/2023 22:30:00	0.00	
01/09/2023 22:15:00	0.00	
01/09/2023 22:00:00	0.00	
01/09/2023 21:45:00	0.00	
01/09/2023 21:30:00	0.00	
01/09/2023 21:15:00	0.00	
01/09/2023 21:00:00	0.00	
01/09/2023 20:45:00	0.00	
01/09/2023 20:30:00	0.00	
01/09/2023 20:15:00	0.00	
01/09/2023 20:00:00	0.00	
01/09/2023 19:45:00	0.00	
01/09/2023 19:30:00	0.00	
01/09/2023 19:15:00	0.00	
01/09/2023 19:00:00	0.00	
01/09/2023 18:45:00	0.00	
01/09/2023 18:30:00	0.00	
01/09/2023 18:15:00	0.00	
01/09/2023 18:00:00	0.00	
01/09/2023 17:45:00	0.00	
01/09/2023 17:30:00	0.00	
01/09/2023 17:15:00	0.00	
01/09/2023 17:00:00	0.00	
01/09/2023 16:45:00	0.37	
01/09/2023 16:30:00	0.37	
01/09/2023 16:15:00	3.04	
01/09/2023 16:00:00	3.04	
01/09/2023 15:45:00	0.00	
01/09/2023 15:30:00	0.00	
01/09/2023 15:15:00	0.00	
01/09/2023 15:00:00	0.00	
01/09/2023 14:45:00	0.00	
01/09/2023 14:30:00	0.00	
01/09/2023 14:15:00	0.00	
01/09/2023 14:00:00	0.00	
01/09/2023 13:45:00	0.00	
01/09/2023 13:30:00	0.00	
01/09/2023 13:15:00	0.00	
01/09/2023 13:00:00	0.00	
01/09/2023 12:45:00	0.00	
01/09/2023 12:30:00	0.00	
01/09/2023 12:15:00	0.00	
01/09/2023 12:00:00	0.00	
01/09/2023 11:45:00	0.00	
01/09/2023 11:30:00	0.00	
01/09/2023 11:15:00	0.00	
01/09/2023 11:00:00	0.00	
01/09/2023 10:45:00	0.00	
01/09/2023 10:30:00	0.00	
01/09/2023 10:15:00	0.00	
01/09/2023 10:00:00	0.00	
01/09/2023 09:45:00	0.00	
01/09/2023 09:30:00	0.00	
01/09/2023 09:15:00	0.00	
01/09/2023 09:00:00	0.00	
01/09/2023 08:45:00	20.75	
01/09/2023 08:30:00	14.67	
01/09/2023 08:15:00	0.00	
01/09/2023 08:00:00	0.00	
01/09/2023 07:45:00	0.00	
01/09/2023 07:30:00	0.00	
01/09/2023 07:15:00	9.98	
01/09/2023 07:00:00	7.91	
01/09/2023 06:45:00	0.00	
01/09/2023 06:30:00	5.18	
01/09/2023 06:15:00	2.81	
01/09/2023 06:00:00	0.00	
01/09/2023 05:45:00	5.27	
01/09/2023 05:30:00	1.22	
01/09/2023 05:15:00	0.00	
01/09/2023 05:00:00	0.75	
01/09/2023 04:45:00	0.00	
01/09/2023 04:30:00	3.69	
01/09/2023 04:15:00	2.65	
01/09/2023 04:00:00	2.59	
01/09/2023 03:45:00	1.19	
01/09/2023 03:30:00	0.32	
01/09/2023 03:15:00	0.32	
01/09/2023 03:00:00	0.97	
01/09/2023 02:45:00	1.43	
01/09/2023 02:30:00	2.86	
01/09/2023 02:15:00	2.91	
01/09/2023 02:00:00	2.13	
01/09/2023 01:45:00	0.00	
01/09/2023 01:30:00	3.28	
01/09/2023 01:15:00	3.59	
01/09/2023 01:00:00	0.00	
01/09/2023 00:45:00	1.54	
01/09/2023 00:30:00	0.89	
01/09/2023 00:15:00	0.00	
01/09/2023 00:00:00	0.00	
31/08/2023 23:45:00	1.07	
31/08/2023 23:30:00	1.10	
31/08/2023 23:15:00	2.06	
31/08/2023 23:00:00	2.88	
31/08/2023 22:45:00	2.84	
31/08/2023 22:30:00	2.84	
31/08/2023 22:15:00	8.30	
31/08/2023 22:00:00	0.00	
31/08/2023 21:45:00	0.00	
31/08/2023 21:30:00	0.00	
31/08/2023 21:15:00	0.00	
31/08/2023 21:00:00	0.00	
31/08/2023 20:45:00	0.00	
31/08/2023 20:30:00	1.60	
31/08/2023 20:15:00	0.00	
31/08/2023 20:00:00	0.00	
31/08/2023 19:45:00	0.00	
31/08/2023 19:30:00	0.00	
31/08/2023 19:15:00	0.00	
31/08/2023 19:00:00	0.00	
31/08/2023 18:45:00	0.00	
31/08/2023 18:30:00	0.00	
31/08/2023 18:15:00	0.00	
31/08/2023 18:00:00	0.00	
31/08/2023 17:45:00	0.00	
31/08/2023 17:30:00	0.00	
31/08/2023 17:15:00	0.00	
31/08/2023 17:00:00	0.00	
31/08/2023 16:45:00	0.00	
31/08/2023 16:30:00	0.00	
31/08/2023 16:15:00	0.00	
31/08/2023 16:00:00	0.00	
31/08/2023 15:45:00	0.00	
31/08/2023 15:30:00	0.00	
31/08/2023 15:15:00	0.00	
31/08/2023 15:00:00	0.00	
31/08/2023 14:45:00	0.00	
31/08/2023 14:30:00	0.00	
31/08/2023 14:15:00	0.00	
31/08/2023 14:00:00	0.00	
31/08/2023 13:45:00	0.00	
31/08/2023 13:30:00	0.00	
31/08/2023 13:15:00	0.00	
31/08/2023 13:00:00	0.00	
31/08/2023 12:45:00	0.00	
31/08/2023 12:30:00	0.00	
31/08/2023 12:15:00	0.00	
31/08/2023 12:00:00	0.00	
31/08/2023 11:45:00	0.00	
31/08/2023 11:30:00	0.00	
31/08/2023 11:15:00	0.00	
31/08/2023 11:00:00	0.00	
31/08/2023 10:45:00	0.00	
31/08/2023 10:30:00	0.00	
31/08/2023 10:15:00	0.00	
31/08/2023 10:00:00	0.00	
31/08/2023 09:45:00	0.00	
31/08/2023 09:30:00	3.99	
31/08/2023 09:15:00	3.99	
31/08/2023 09:00:00	3.99	
31/08/2023 08:45:00	8.04	
31/08/2023 08:30:00	5.16	
31/08/2023 08:15:00	8.19	
31/08/2023 08:00:00	0.89	
31/08/2023 07:45:00	1.38	
31/08/2023 07:30:00	0.00	
31/08/2023 07:15:00	0.00	
31/08/2023 07:00:00	4.63	
31/08/2023 06:45:00	0.93	
31/08/2023 06:30:00	0.93	
31/08/2023 06:15:00	0.00	
31/08/2023 06:00:00	0.00	
31/08/2023 05:45:00	3.26	
31/08/2023 05:30:00	3.36	
31/08/2023 05:15:00	2.54	
31/08/2023 05:00:00	3.65	
31/08/2023 04:45:00	1.53	
31/08/2023 04:30:00	0.00	
31/08/2023 04:15:00	0.00	
31/08/2023 04:00:00	2.36	
31/08/2023 03:45:00	0.31	
31/08/2023 03:30:00	0.00	
31/08/2023 03:15:00	0.48	
31/08/2023 03:00:00	2.66	
31/08/2023 02:45:00	2.09	
31/08/2023 02:30:00	2.09	
31/08/2023 02:15:00	3.14	
31/08/2023 02:00:00	0.54	
31/08/2023 01:45:00	3.72	
31/08/2023 01:30:00	1.03	
31/08/2023 01:15:00	2.31	
31/08/2023 01:00:00	0.00	
31/08/2023 00:45:00	1.05	
31/08/2023 00:30:00	0.40	
31/08/2023 00:15:00	5.32	
31/08/2023 00:00:00	1.24	
